source,target,weight
844840059505278977,526110917,1
844840059505278977,827421830,1
844840059505278977,843124666931822592,1
845104730779017217,147528633,1
845104730779017217,92460378,1
845246437759836160,3089155533,1
845246437759836160,813914393788481540,1
845274781134082050,824943718302089216,1
845316055064952832,954124423,1
845385228055121920,954124423,1
845481302426079234,248829087,1
845488340686139392,455264233,1
845488340686139392,954124423,1
845563282412974080,125023898,1
845563282412974080,214544700,1
845563282412974080,326003773,1
845563282412974080,92460378,1
845579243149017088,954124423,1
845592935299207168,305655577,1
845741574210375681,2742875619,1
845741574210375681,3067057848,1
845741574210375681,863641214029049856,1
845741574210375681,874414880278933504,1
845832891720359936,2159335132,1
845832891720359936,49946953,1
845832891720359936,618011830,1
845883331,2167525794,1
84613819,4573876514,1
846175291693285376,954124423,2
846466992546729987,192768731,1
846466992546729987,248829087,2
846466992546729987,846466992546729987,1
846466992546729987,92460378,1
846497334934421504,866395623158939657,1
846498913,954124423,1
846505281995640832,248829087,1
846514786489786369,804851761647218688,1
846535423732170753,954124423,1
846545454456356865,839567767695024128,1
846654731577708544,1605836610,1
846654731577708544,817323211922833409,1
846675955489931264,526110917,1
846692404199653376,835944369769295873,1
846715044255744002,4573876514,1
846752651148742656,200115775,1
846752651148742656,2300079561,1
846757681859891201,18643437,1
846757681859891201,2742875619,1
846757681859891201,3102013813,1
846757681859891201,3434409732,1
846757681859891201,534434172,1
846768589180993536,2508789031,1
846804543807655938,2422775929,1
846804543807655938,526110917,1
846818508780507137,954124423,1
846847530386276352,180113275,1
846854519325708288,455264233,1
846863392640057345,723206253296640000,1
846871155856343044,273648929,2
846871155856343044,4188704963,1
846871155856343044,4346145681,1
846923886088376321,954124423,1
846946144148226048,92460378,2
846984494355791872,180113275,1
847037182292430853,487834443,1
847102021245308929,215584318,1
847129384565792769,306462816,1
847129384565792769,629253651,1
847129384565792769,783003310219464704,1
847131722,954124423,1
847176974275551233,769421337601335296,1
847191451884834816,723206253296640000,1
847305679501017090,3029614684,1
847448872976646145,2167525794,1
847448872976646145,854782095289397252,1
847481565722497024,954124423,1
847537969535877120,954124423,1
847633336621162496,954124423,1
847633508,954124423,1
847646050261155843,813914393788481540,1
84775430,420542453,1
84775430,92460378,1
847782305460572161,723206253296640000,1
847859081494888449,3089497123,1
847888097358606336,2927819278,1
848005279212089344,804851761647218688,1
848125879,804851761647218688,1
848161013480304641,723206253296640000,1
848332803636908034,526110917,1
848449547319656450,302111485,1
848500344829169664,487834443,1
848546585487306753,1536657750,1
848581448693055488,3074775040,1
848604174380085249,92460378,1
848635721845964802,954124423,1
848640616481337344,526110917,1
848714646211227649,954124423,1
848724614947758080,867366611409412096,1
848916759440740352,760497714652151808,1
848916759440740352,86665649,1
848970688530714625,717864675283767296,1
848998325504397312,276016319,1
848998325504397312,487834443,1
848998325504397312,92460378,1
849093983544508416,954124423,1
849368218326138880,326003773,1
849368218326138880,92460378,1
849381859595350020,954124423,1
849393891816198145,954124423,1
849399160482693122,2841998391,1
849445251374862338,180113275,1
849445251374862338,92460378,1
849487237788164102,302111485,1
849487237788164102,380945274,1
849552189299314688,4893332343,1
849552189299314688,526110917,1
849552189299314688,770810980498538496,1
849563168988856320,1379066754,1
849595033808502786,954124423,1
849609056209838081,3044843579,1
849614754608029696,2784456429,1
849651693004496896,455264233,1
849703746233925632,2841998391,1
849731470285565952,954124423,1
849788193440317445,3244921294,1
849833645611372545,210903844,1
849833645611372545,3072592149,1
849871864809893889,3089497123,2
850066669410160644,759297396438425600,1
850087058471256064,248829087,1
850091261574995973,306462816,1
850110460938637314,420542453,1
850110460938637314,487834443,1
850234085322575872,499082549,1
850268695662219265,526110917,1
850486571686141952,954124423,2
850503203418365953,2577495684,1
850503203418365953,745108496580907008,1
850505532662308866,778289312513359877,1
850512295457243137,866395623158939657,1
850546239066304512,4779809419,1
850546239066304512,487039635,1
850546239066304512,703164263540494336,1
850546239066304512,768819099614978048,1
850546239066304512,851812276281556992,1
850699238749216769,526110917,1
850708207995695105,758496474762088448,1
850708791876354048,1605836610,1
850708791876354048,482838365,1
850708791876354048,526110917,2
850708791876354048,86665649,2
850708791876354048,92460378,3
850740337907814400,306462816,1
850740337907814400,526110917,1
850842679651033088,2897665331,1
850860831709507585,21822997,1
850955253197438977,98250867,1
851020296526200833,3110915034,1
851059680,954124423,1
851136295976022016,954124423,1
851178041778634752,970231896,1
851184213231587328,804851761647218688,1
851212839691976704,869193235918454786,1
851240985480675328,705165834524696577,1
851272892780224512,954124423,1
851295656513855488,954124423,1
851426978066575360,358545917,1
851540338552430592,789151567710711809,1
851540338552430592,847918679379529728,1
851741665777799168,2771503019,1
851880638923722753,954124423,1
851886667426402304,214544700,1
851886667426402304,4425662357,1
851888559439085568,1523542447,1
851888559439085568,802315319385686016,1
851915865985568772,2159335132,1
852063008,954124423,1
852152655543771136,4875890859,1
852152655543771136,793947232949170180,1
852173008550727680,3244921294,1
852214349351538688,98250867,1
852257552431755266,92460378,1
852388430,2159335132,1
852388430,273648929,1
8524102,954124423,1
852441829395922944,867474548157018112,1
852535411046002688,824910260683079680,1
852553018222546946,528723778,1
852788402889961472,798987580427505665,1
852893565726466049,420542453,1
852954692544069636,92460378,1
85302687,954124423,1
853136415022100480,954124423,1
853233552435154944,4573876514,1
853241196910698496,3735364760,1
853380909218844675,92460378,1
853464760452603904,804851761647218688,1
853571451949076480,92460378,1
853596798564356096,92460378,1
853719371981750272,760497714652151808,1
853818446483787776,92460378,1
853823696,49946953,1
853897550,731698230434521091,1
853934043108319233,49946953,1
85398637,302111485,1
854030766409490432,2761410968,1
854046833773031424,954124423,1
854061845883342849,214544700,1
854081790461579264,92460378,1
854200111944966144,954124423,1
854301635761385472,482838365,1
854365429053128704,586163145,1
854383400307871745,2755430545,1
854414299170603008,98250867,1
854516049861017600,1605836610,1
854516049861017600,487834443,1
854516049861017600,526110917,1
854516049861017600,763730245061140480,1
854516049861017600,970231896,1
854549160242040832,954124423,1
854598902087024640,92460378,1
854648972375453696,455264233,1
854683983099174912,2305000526,1
854774521366269953,1536657750,1
854774521366269953,760497714652151808,1
854782095289397252,1050690259,1
854782095289397252,1536600704,1
854782095289397252,1561634388,3
854782095289397252,17141268,1
854782095289397252,18956212,1
854782095289397252,196168350,1
854782095289397252,21439144,1
854782095289397252,218327511,1
854782095289397252,2577495684,1
854782095289397252,26520948,1
854782095289397252,27522964,1
854782095289397252,2761410968,1
854782095289397252,2843713972,1
854782095289397252,2871588796,1
854782095289397252,292521710,1
854782095289397252,3043594071,1
854782095289397252,313038011,1
854782095289397252,3307670633,3
854782095289397252,332312130,1
854782095289397252,3436163243,1
854782095289397252,3596501833,1
854782095289397252,37020028,1
854782095289397252,375721095,1
854782095289397252,41866281,1
854782095289397252,42786325,1
854782095289397252,4549070952,1
854782095289397252,4627236323,1
854782095289397252,4675339406,1
854782095289397252,471140093,1
854782095289397252,483049269,1
854782095289397252,4838523956,1
854782095289397252,52352820,1
854782095289397252,705165834524696577,1
854782095289397252,714061980332593152,1
854782095289397252,731625421956128768,1
854782095289397252,759176720968736768,1
854782095289397252,777857405736452096,1
854782095289397252,785922902067732481,1
854782095289397252,798190900744568833,1
854782095289397252,804851761647218688,1
854782095289397252,805965261140533258,1
854782095289397252,812078218031333376,2
854782095289397252,812081537369767936,2
854782095289397252,821511862881845248,1
854782095289397252,828406015259443202,1
854782095289397252,829715112890159104,2
854782095289397252,83748727,1
854782095289397252,846748135946903557,1
854782095289397252,863574076555759616,1
854782095289397252,867116174399635457,1
854782095289397252,868274776124657664,2
854782095289397252,873950065336786944,1
854782095289397252,876352940084154369,1
854782095289397252,878995855231078401,1
854835014667829249,3074775040,1
854835014667829249,723206253296640000,1
854835014667829249,760497714652151808,1
854962219465003008,4905206117,1
854997370794196992,306462816,1
854997370794196992,487834443,1
854997370794196992,92460378,1
855023671324422145,92460378,2
855034103514759168,629253651,1
855046368,3709329729,1
855069264121933824,302111485,1
855077068098330624,954124423,1
855078127621488640,954124423,1
855190310695059456,715953176902557696,1
855207953397407745,954124423,1
855303276358651905,43815496,1
855332039028948992,487834443,1
855332039028948992,526110917,1
855332039028948992,723206253296640000,1
855332039028948992,92460378,1
85538070,326003773,1
85538070,763730245061140480,1
855386400157569024,723206253296640000,1
855412122469183488,98996662,1
855453690852978695,954124423,1
855466340290834433,92460378,1
855489679554170881,618011830,1
855512877138161664,92460378,1
855541289315692544,958020944,1
855563939761065986,248829087,1
855563939761065986,4341845536,1
855563939761065986,92460378,2
855733624112545796,750377044303814656,1
855755368600936448,816599230827626496,1
856076166872084480,478170193,1
856076690828791808,2167525794,1
856119990,305655577,1
856176408913162240,215584318,1
856176408913162240,482838365,1
856176408913162240,487834443,1
856176408913162240,526110917,4
856176408913162240,760497714652151808,1
856176408913162240,92460378,3
856184076654522368,2894398433,1
856190177206616064,302111485,1
856190177206616064,92460378,1
856209958253334533,4573876514,1
856226762291806208,260708432,1
856306728865996800,487834443,1
856306728865996800,92460378,2
856408114723258369,2205302725,1
856408114723258369,526110917,1
856558536029065217,954124423,1
856570997545349121,302111485,1
856590643312951299,866395623158939657,2
856791506232934400,326003773,1
856800361,358545917,1
856800361,954124423,1
856911681712041984,302111485,1
856928552,455264233,1
856946910,954124423,1
856948292130942978,954124423,1
856969871023890433,954124423,1
856987452078252033,2172753872,1
857028308936085505,2755430545,1
857028308936085505,3244921294,1
857094907466588160,954124423,1
857275129113563137,37020028,1
857286332258947073,2778396034,1
857317944669466624,326003773,1
857353084678397952,248829087,1
857353084678397952,526110917,1
857403003808227328,455264233,1
857403003808227328,954124423,2
857600968460042242,1880640066,1
857880288373784578,954124423,1
857892534,455264233,1
857999998184812545,37020028,1
85802261,302111485,1
858184936309891072,954124423,1
858229222913003520,306462816,1
858229222913003520,482838365,1
858229222913003520,92460378,2
858262766045597697,73964776,1
858275267181195264,420542453,1
858284237497282561,273648929,1
858284237497282561,3244921294,1
858284449,2813185695,1
858284449,618011830,1
858293627474374656,2159335132,1
858340765533077504,954124423,1
858386930987409409,2422775929,1
858386930987409409,478170193,1
858386930987409409,526110917,2
858386930987409409,723206253296640000,1
858386930987409409,763730245061140480,1
858400909725978624,92460378,1
858400909725978624,98250867,1
858425115750539265,954124423,1
858428535857459206,192768731,1
858534695562129408,954124423,1
858654914,954124423,2
858725764677738496,260708432,1
858738668,2897665331,1
858738668,487834443,1
858872788467298304,954124423,1
859105189944479745,954124423,2
859177816293822468,248829087,1
859181718133198848,2761410968,1
859210471701962753,954124423,1
859219800,954124423,1
859260774,2167525794,1
859301109885788164,92460378,1
859496655107784706,1536657750,1
859496655107784706,92460378,1
859496968263016448,92460378,1
859512492225155072,847058400076840962,1
859569485791055872,14613185,1
859573590647160833,954124423,2
859625635953684480,420542453,1
859625635953684480,92460378,2
859738936716926977,954124423,1
859818338796679168,119183782,1
859818338796679168,4341845536,1
859893336164810752,445064630,1
859899479620800513,92460378,1
859914649436860416,487834443,1
859957495,92460378,1
859968725646057472,586163145,1
860074500,67813133,1
860096847548960769,3244921294,1
860143023958740992,455264233,1
860186978498863108,838018569732501508,1
860189334951022592,954124423,1
860245148646739968,92460378,1
860254962546245632,867652390614437889,1
860271127,482838365,1
860342414262886401,843124666931822592,1
860423544458629120,723206253296640000,1
860504669457702912,2205302725,1
860505712065204227,2205302725,1
860575781092818944,119183782,1
860575781092818944,724984265994285056,1
860590190309646336,783003310219464704,1
860610992010612738,865448264388169728,1
860634023013617664,455264233,1
860658422261456897,2167525794,1
860743346309832705,380945274,1
860752103207313408,98250867,1
860857944539320320,302111485,1
860893303360954368,487834443,1
860919498513055744,92460378,1
861102840537853953,2666531191,1
861102840537853953,66841110,1
861152047399391232,1536657750,1
861208140619980800,92460378,1
861250234235723776,37020028,1
861250234235723776,801369511274434560,1
861398066087305216,954124423,1
861596715324932097,2205302725,1
861597575945891844,4573876514,1
861604860973678592,954124423,2
861618065850724352,804851761647218688,1
861705381189496835,954124423,1
861832515299848193,388355698,1
861921887294824448,2205302725,2
861922756610453504,2205302725,1
86192381,302111485,1
861940433534038016,3034402550,1
862261925102669824,954124423,1
862340013400498179,487834443,1
862340013400498179,526110917,1
862340013400498179,723206253296640000,1
862340013400498179,92460378,1
862392803413954560,92460378,1
862417131648012289,4784120391,1
862450614445461504,954124423,1
862462765830680576,954124423,1
862489033728970752,455264233,1
862489033728970752,954124423,1
862662866196992001,4341845536,1
862662866196992001,92460378,1
862712091538489344,3089155533,1
862712091538489344,954124423,1
862720707515625472,954124423,1
862752064031662080,954124423,1
862789652847001600,778289312513359877,1
862792146922942464,865448264388169728,1
862819171972915202,843124666931822592,1
862836808945741825,2422267465,1
862836808945741825,291967580,1
862836808945741825,3111909523,1
862836808945741825,3145730118,1
862836808945741825,4105765714,1
862836808945741825,785926250523045890,1
862836808945741825,796951595376316416,1
862836808945741825,802315319385686016,1
862836808945741825,813914393788481540,2
862836808945741825,822868557394542592,1
862836808945741825,863207054550286336,1
862836808945741825,865448264388169728,1
862836808945741825,867652390614437889,1
862836808945741825,868274776124657664,1
862836808945741825,870260618758152192,1
862836808945741825,874847856942866433,1
862903800067014657,804851761647218688,1
862984914907668480,864441471977480193,1
863007949295419392,2167525794,1
863105632576180228,956988729402560513,1
863242236,954124423,1
863283382486130689,273648929,1
863349046865530880,114452171,1
863388077972217857,526110917,1
863436462313820161,248829087,1
863489341753929729,865448264388169728,1
863498484380520451,92460378,2
863545018950311936,455264233,1
863564550402183168,3244921294,1
863627136032059392,346612013,1
863752833811742720,487834443,1
863770784,954124423,1
863779072803033088,876253276324474880,1
86378502,954124423,1
86378821,954124423,1
863796660929007617,1591646137,1
863846210259623936,2167525794,1
863866810055176192,954124423,1
863888421785305092,954124423,1
863942909162401792,4573876514,2
863973158746898432,302111485,1
864441471977480193,876085481762631680,1
864469189,4804648622,1
864503085879709696,37020028,2
864504960972673024,499082549,1
864516210,954124423,1
864535097650941952,954124423,1
864538611127111680,420542453,1
864545023400054784,4341845536,1
864561664334729216,954124423,1
864577856164245504,1605836610,1
864663088368201730,292929271,1
864715555571236866,2897665331,1
864746745552551937,954124423,1
864762530333425664,793947232949170180,1
864858651248345088,1605836610,1
864858651248345088,577483196,1
864862251060260864,2159335132,1
864862251060260864,3244921294,1
86486332,92460378,1
864880239544905728,954124423,1
864890418965643264,2166411026,1
864948784912105472,248829087,1
864948784912105472,526110917,1
864977661755625473,813914393788481540,1
865029510294581248,4573876514,1
865176739990851584,739222785281646592,1
865176739990851584,802315319385686016,1
865176739990851584,871073155846221825,1
865176739990851584,944851405,1
865236914588311552,954124423,1
865276843418628096,248829087,1
865276843418628096,487834443,1
865276843418628096,92460378,1
865284127574159360,954124423,1
865326857494908933,3709329729,1
865358170146746369,3302455838,1
865448264388169728,436045893,1
865448264388169728,868274776124657664,1
865487761909833728,455264233,1
865551132696821761,3244921294,2
865570137474293760,4573876514,1
865589937781051392,3244921294,1
865647809067851776,4188704963,1
865653764870381568,2510092890,1
86572499,1281192416,1
865787525780066304,3089155533,1
865787525780066304,954124423,1
865794990856740864,793947232949170180,1
86585706,302111485,1
865877155741405184,3735364760,1
865886204629311489,2752052868,1
865886858416443393,4188704963,2
865886858416443393,866955690279149568,1
865912813331591169,839567767695024128,1
865967433919721473,954124423,2
866015461577822209,2897665331,1
866070240328695808,1103715715,2
866070240328695808,51803206,1
866070240328695808,804851761647218688,1
866070240328695808,865448264388169728,1
866130770,3735364760,2
866195605739233280,125023898,1
866196708,778289312513359877,1
866207957113081856,311118058,1
866207957113081856,419658583,1
866215798662193152,2167525794,1
866247361215049728,482838365,1
866261396,954124423,1
866291848779886593,37020028,1
866311329312903168,2205302725,1
866329724531769344,954124423,1
866395623158939657,863641214029049856,1
866430844755472386,3244921294,1
866432703473823746,954124423,1
866466737063170049,2354700919,1
866524517346291712,954124423,1
866572754757267456,273648929,1
866611431927578624,3044843579,1
866626985065193472,275832196,1
86665649,105915404,1
86665649,1494034783,1
86665649,162514125,1
86665649,2227005247,1
86665649,300211090,1
86665649,3678425302,1
86665649,491131290,1
86665649,732780207866839040,2
86665649,782694332495073282,1
86665649,790099592985583617,1
86665649,817323211922833409,1
866698198601039872,2784456429,1
866708194512556032,954124423,1
866715650017906690,248829087,1
866715650017906690,760497714652151808,1
866719641477025793,2752052868,1
866730384,783303263168913408,1
866772116401782784,147528633,1
866812445381337088,954124423,1
866839347793809409,954124423,1
866902446404141056,1625300959,1
866902446404141056,3938459357,1
866902446404141056,723473426053255169,1
866902446404141056,824156350439628801,1
866951798,954124423,1
866975336818515968,1605836610,1
866976819781795840,954124423,1
867024485953687552,18643437,1
867024485953687552,2352382794,1
867024485953687552,2419518318,1
867024485953687552,4627236323,1
867024485953687552,4717892303,1
867024485953687552,499230066,1
867024485953687552,70024758,1
867024485953687552,722826731535478785,1
867024485953687552,847058400076840962,1
867024485953687552,868274776124657664,1
867032631845814275,954124423,1
867053193171271686,180113275,1
867088119186829312,813914393788481540,1
867091990101585920,757227364443049986,1
867107196202561537,954124423,1
867116174399635457,828406015259443202,1
867163973770256388,954124423,1
867182776973352960,954124423,1
867185603443654657,326003773,1
867208639978668032,954124423,1
867248235454353409,954124423,1
867379451851616256,37020028,1
867399346794496000,2236703862,1
867426438596743169,954124423,1
867446894573891584,478170193,1
867446894573891584,526110917,1
867471629537955840,305655577,1
867474548157018112,1125937411,1
867474548157018112,2577495684,1
867474548157018112,867126950183051264,1
867559447778004993,954124423,1
867652390614437889,27037497,1
867652390614437889,705065228028026880,1
867652390614437889,846798048504283136,1
867652390614437889,855211502000775168,1
867652390614437889,868274776124657664,1
867692818713673728,482838365,1
867719267676028928,478170193,1
867719267676028928,526110917,3
867771608668221441,2761410968,1
867771608668221441,37020028,1
867771608668221441,862836808945741825,1
867823325082529792,863779072803033088,1
867833801686122496,740254308285960192,1
867843966695165953,19063025,1
867844167497641985,487834443,1
867848942515613696,870998486375960578,1
867854528313536512,125023898,1
867854528313536512,420542453,1
867854528313536512,763730245061140480,1
867934042502594561,248829087,1
867934042502594561,478170193,1
867934042502594561,92460378,2
867934042502594561,963106200,1
867940620035391488,954124423,1
867944959562850305,4573876514,1
867946296648380416,20905367,1
867946296648380416,2151657985,1
867946296648380416,3154119393,1
867946296648380416,483508176,1
867946296648380416,703892524340015104,1
867946296648380416,778289312513359877,1
867946296648380416,822868557394542592,1
867982815467421697,954124423,1
867990548757454850,285994737,1
868013209952890880,824365579872116737,1
868023761005662208,305655577,2
868023761005662208,954124423,1
868133064878247937,2897665331,1
868152055000584192,867474548157018112,1
868179810656432128,2761410968,1
868179810656432128,731973352466718725,1
868183362309160962,724984265994285056,1
868183362309160962,92460378,1
868194050570104840,92460378,1
868219891559485441,954124423,1
868239314156752900,2897665331,1
868248853312438272,1487957258,1
868248853312438272,15528340,1
868248853312438272,16106584,1
868248853312438272,17995040,1
868248853312438272,18643437,1
868248853312438272,3579203061,1
868248853312438272,3677742792,1
868248853312438272,3945972795,1
868266197506183168,98250867,1
868369720722026496,954124423,1
868557839417171968,2897665331,1
868565169722597376,214544700,1
868596837170778113,248829087,1
868620983179001856,954124423,1
868632479732781056,1493926051,1
868664159973539840,954124423,1
868666400843456514,1493926051,1
868745383157039104,302111485,1
868769048,1591646137,1
868874093411610627,214544700,1
868874093411610627,92460378,1
868932342,954124423,1
868933154039615489,2236703862,1
869111488388022272,954124423,1
869112441883459584,487834443,1
869112441883459584,763730245061140480,1
869112441883459584,92460378,1
869154817,954124423,1
869202305719074816,346612013,1
869202821769338882,326003773,1
869202821769338882,482838365,2
869220299002216448,954124423,1
869256956967608320,1577827518,1
869278105067806721,3735364760,1
869293343536230401,954124423,1
869317994412994560,526110917,2
869317994412994560,92460378,1
869456571822206976,4174485917,1
869456571822206976,847043153265934336,1
869466476939325441,92460378,1
869531274528124928,455264233,8
869596369681608705,869596369681608705,1
869636205704609793,842001367426314240,1
869679329713676288,2159335132,1
869679329713676288,586163145,1
869696349251534848,864441471977480193,1
869754912195915777,628545424,1
869814596676308992,92460378,1
869824038402752513,4363198276,1
869872539358593024,92460378,2
869891243999887360,349687389,1
86989456,954124423,2
869916154931924992,3735364760,1
869922240401477632,3244921294,2
869936736469737473,858016447188086785,1
869937239777837056,704041886089084928,1
869948108058365952,4346145681,1
869991643725746176,222968477,1
870005347162968064,125023898,1
870005347162968064,420542453,1
870005355841032192,487834443,1
870074056271384578,487834443,1
870088661857128449,455264233,1
870132213609668608,954124423,1
870147398840061952,954124423,1
870173094727610369,22657914,1
870200407,22153676,1
870200407,916205628363862016,1
870205550595682304,92460378,1
870245330,2920986223,1
870336606854623233,839935334343454720,2
870336606854623233,865448264388169728,1
870385252073693185,954124423,1
870405448742170624,2166411026,1
870405448742170624,4346145681,1
870407338951401474,248829087,1
870407338951401474,419658583,1
870407338951401474,92460378,1
870420241238589442,839567767695024128,1
870447043218636801,802315319385686016,1
870454158469582848,3735364760,1
870490425949278208,717864675283767296,1
870529865610481664,92460378,1
870553736082579456,248829087,1
870573597340905472,487834443,1
870610985811312642,2236703862,1
870610985811312642,482838365,1
870610985811312642,577483196,1
870646324701667329,2961037665,1
870703658870099972,954124423,1
870706841331707906,927662736,1
870760015019298816,954124423,1
870775683710169088,374712154,1
870854520682631169,954124423,1
870883801509048320,842001367426314240,1
870905703061483520,3735364760,1
870924608026939392,248829087,1
870924608026939392,2897665331,1
870964559187632128,862836808945741825,1
870971951120044033,3044843579,1
87098155,2761410968,1
871086156930220032,92460378,1
871131066672852993,954124423,1
871131932104433664,119879630,1
871138180929474560,487834443,1
871156400457646080,273648929,1
871161411241746432,813914393788481540,2
871169752705757184,2167525794,1
871169752705757184,2761410968,1
871169752705757184,828406015259443202,1
871169752705757184,850546239066304512,1
871194914306093056,954124423,1
871197495807758337,954124423,1
871211214,302111485,1
871211214,326003773,2
871219186550419460,3735364760,1
871224785862180864,835944726088003584,1
871265167128055808,455264233,1
871266226814767104,3244921294,1
871275371177664512,1135496646,1
871299956489039873,1852816537,1
871301127618351105,125023898,1
871301127618351105,214544700,2
871301127618351105,248829087,1
871301127618351105,526110917,1
871301127618351105,92460378,4
871336300078673920,586163145,1
871390544978735105,2205302725,1
871399986541494273,852495615602851841,1
871415943100063744,863779072803033088,1
871456935647883264,2205302725,1
871456935647883264,2596178403,1
871456935647883264,86665649,1
871463418712260609,724984265994285056,1
871465940092829697,851166403331858432,1
871475941352099840,210903844,1
871475941352099840,526110917,1
871475941352099840,92460378,1
871510757430702084,954124423,1
871558710652530688,420542453,1
871678927927988224,455264233,1
871771853542625280,92460378,1
871777484299259904,824050433203245056,1
871796534563803136,864441471977480193,1
871804844192833536,778289312513359877,1
871805463976964096,954124423,1
871809411781668864,958020944,1
871832093151690752,92460378,2
871855328308211713,3244921294,1
871876175433392129,813914393788481540,1
872009299316412416,92460378,2
872059730201640962,2761410968,1
872083766847709186,954124423,1
872140392686399488,2159335132,4
872140392686399488,273648929,1
872210966456352768,870687858402578432,1
872214080697880577,705165834524696577,1
872222130007674881,954124423,1
872347251305271298,811617067073990656,1
872359278287491072,797877937336975362,1
872411779699290112,954124423,1
872442130605555712,4468835414,1
872507825448255488,523409521,1
872507825448255488,92460378,1
872530441777152001,2847881972,1
872530441777152001,3244921294,1
872533949226110977,302111485,1
872554889527906305,248829087,1
872554889527906305,326003773,1
872554889527906305,420542453,1
872554889527906305,487834443,1
872554889527906305,86665649,1
872559581934780417,1591646137,1
872559581934780417,803491362435989504,1
872576693336256516,92460378,1
872579154222469121,487834443,1
872587887916843009,802315319385686016,1
872588002635243520,2761410968,1
872670822208606211,302111485,1
872671108314537984,954124423,1
872698542107885568,3709329729,1
872869016448008192,873827678943535104,1
87286930,954124423,1
872893162171322369,849838661504049152,1
872893162171322369,862836808945741825,1
872925022997938180,802315319385686016,1
872935727839006721,92460378,1
872938624039497729,526110917,1
872938624039497729,790099592985583617,1
872948540640604160,37020028,1
872948540640604160,822868557394542592,1
872955693325852674,455264233,1
872994258629906433,2239169808,1
873040172039847939,92460378,1
873130199059247104,2784456429,1
873130199059247104,2897665331,1
873149705554972676,455264233,1
873187009283665920,4573876514,1
873249080985739264,36407789,1
873256685669941249,86665649,1
873298978762366980,954124423,1
873324909283467265,724984265994285056,1
873354467281821696,954124423,1
873382159129559040,1475796312,1
873382159129559040,388355698,1
873382159129559040,712036384962420737,1
873410651758227456,954124423,1
873453043089408001,455264233,1
873456531194380288,248829087,1
873521983765590016,326003773,1
873544459413331968,954124423,1
873567920533655552,37020028,1
873567920533655552,804851761647218688,2
873569585479507968,954124423,1
873582284556906496,763730245061140480,1
873590789061959680,954124423,1
873661299561033729,3074775040,1
873691978332073987,813914393788481540,1
873722311165313025,528723778,1
873740929256927232,954124423,1
873759072373194753,3735364760,1
873950821238448128,954124423,1
873967106181693440,586163145,1
873991989125099520,187452947,1
874006963566280706,2167525794,1
874050136808325121,92460378,1
874082485981908992,703213361,1
874085144361041920,2795058654,1
87426171,954124423,1
874287699871576069,954124423,1
874334471427960833,838018569732501508,2
874366802096263169,954124423,1
874390421656522753,842001367426314240,1
874412709172981761,3244921294,1
874485250524459010,260708432,1
874588496543068161,92460378,1
874601280303452160,840023646458523649,1
874631432769024001,954124423,1
874670406422147072,778289312513359877,1
874680775375032320,326003773,1
874686245414330369,759297396438425600,1
874747155415805953,3303442984,1
874763028,954124423,1
874788494933057536,793947232949170180,1
874808244379766784,954124423,1
874819293933916160,954124423,1
874929177098637313,3089155533,1
874994328623431680,760497714652151808,2
875010200754769920,2415316554,1
87504275,954124423,1
875144794317737987,341563113,1
875165769868484608,180113275,1
875243154668224513,1605836610,1
875386499633750016,2761410968,1
875450652192722944,954124423,1
875472318411280384,92460378,1
875570252402237442,954124423,1
875690093146759169,248829087,1
875690093146759169,526110917,1
875690093146759169,92460378,2
875727351534964736,954124423,1
875737612325093376,2761410968,1
875771043683721224,954124423,1
875782340764737537,797830791694872576,1
875825010354651138,4573876514,1
875846711507378176,200115775,1
875855659698409472,92460378,2
875856062490005504,4573876514,1
875873023709945857,813914393788481540,1
876029384418873345,180113275,1
876076076157591554,759297396438425600,1
876085481762631680,813914393788481540,1
876085481762631680,864441471977480193,1
876153445035757571,92460378,1
876205948603432960,482838365,1
876277688805203968,954124423,2
876289087,478170193,1
876289087,92460378,1
87640290,455264233,3
876560011933220864,2159335132,2
876560011933220864,3244921294,1
876560011933220864,586163145,1
876585245285527552,2841998391,1
876675906445639681,871168429541048321,1
876796166,789156838872788992,1
876810322971176961,1605836610,1
876810322971176961,760497714652151808,1
876814719755145216,273648929,1
876843607,3306484243,1
876901515432267776,260708432,1
876946603382374401,1536657750,1
876946603382374401,210903844,1
876946603382374401,526110917,2
876946603382374401,763730245061140480,1
876946603382374401,829734079348273152,1
876946603382374401,92460378,1
876946603382374401,963106200,1
877082058098704384,455264233,1
877119066762358784,867652390614437889,1
877169420518514690,813914393788481540,1
877205735163166720,92460378,1
877228870562443264,954124423,1
877327735768719360,821188921576960000,1
877342819957972992,858407531722547201,1
877357202104647682,858407531722547201,1
877369597678071808,858407531722547201,1
877371251576188928,858407531722547201,1
877442172840050690,487834443,1
877455793783754752,50797952,1
877474921445642240,954124423,1
877537111020359680,954124423,1
877579450648580098,302111485,1
877603978661556225,3044843579,3
877760444932517888,2927236667,1
877760444932517888,50797952,1
877785390631063552,285994737,1
877908870571724801,858407531722547201,1
877912040903512064,858407531722547201,1
877917804816728065,858407531722547201,1
877924755592105985,858407531722547201,1
877925241514807297,858407531722547201,1
877927236799692800,858407531722547201,1
877928569124597760,858407531722547201,1
877930596974166017,858407531722547201,1
877937403339603969,858407531722547201,1
877943892573921282,858407531722547201,1
877946216956522496,858407531722547201,1
877946628220612608,858407531722547201,1
877946970563899392,858407531722547201,1
877947373913337856,858407531722547201,1
